"[run number]","template","pherosim-amount","pherotimer","density","rock-stigmergy","pheromone-stigmergy","pheromone-sim-stigmergy","number","template-radius","template-width","pheromone-following","pheromone-drop-concentration","ant-stigmergy","[step]","entrance / amount-of-flood-fills"
"341","true","261","1","10","true","false","false","50","15","5","false","20","true","100000","0.890927624872579"
"342","true","261","1","10","true","false","false","50","15","5","false","20","true","100000","0.6299694189602446"
"343","true","261","1","10","true","false","false","50","15","5","false","20","true","100000","0.7217125382262997"
"345","true","261","1","10","true","false","false","50","15","5","false","20","true","100000","0.9031600407747197"
"346","true","261","1","10","true","false","false","50","15","5","false","20","true","100000","0.81855249745158"
"347","true","261","1","10","true","false","false","50","15","5","false","20","true","100000","0.6880733944954128"
"344","true","261","1","10","true","false","false","50","15","5","false","20","true","100000","0.5565749235474006"
"348","true","261","1","10","true","false","false","50","15","5","false","20","true","100000","0.5586136595310908"
"349","true","261","1","10","true","false","false","50","15","5","false","20","true","100000","0.8297655453618756"
"351","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7196738022426096"
"350","true","261","1","10","true","false","false","50","15","5","false","20","true","100000","0.5963302752293578"
"352","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.4077471967380224"
"355","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.9001019367991845"
"354","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.6391437308868502"
"353","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7502548419979612"
"356","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8848114169215087"
"358","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7971457696228338"
"357","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.672782874617737"
"359","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.9439347604485219"
"360","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.780835881753313"
"361","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8124362895005097"
"363","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.9847094801223242"
"362","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8521916411824668"
"364","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8623853211009175"
"366","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8521916411824668"
"365","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.5035677879714577"
"369","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8562691131498471"
"368","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7115188583078491"
"370","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7380224260958206"
"367","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8888888888888888"
"372","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.910295616717635"
"371","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7115188583078491"
"374","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.6024464831804281"
"373","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.5851172273190621"
"375","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7686034658511722"
"376","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7747196738022426"
"377","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.6890927624872579"
"378","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7706422018348624"
"379","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8246687054026504"
"381","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8797145769622834"
"380","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.5626911314984709"
"383","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.563710499490316"
"385","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.910295616717635"
"386","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.9541284403669725"
"387","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.963302752293578"
"384","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.72579001019368"
"382","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7268093781855249"
"388","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7594291539245668"
"389","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7033639143730887"
"390","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7359836901121305"
"391","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8807339449541285"
"393","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.9235474006116208"
"392","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7186544342507645"
"394","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7471967380224261"
"395","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8756371049949032"
"396","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.799184505606524"
"397","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.8226299694189603"
"398","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.5769622833843018"
"399","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.7104994903160041"
"400","true","261","1","10","true","false","false","50","15","5","false","20","false","100000","0.6809378185524975"
"401","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.8766564729867482"
"402","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.9235474006116208"
"403","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.8868501529051988"
"405","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.9592252803261978"
"404","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.7767584097859327"
"406","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.8878695208970439"
"407","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.7696228338430173"
"408","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.9001019367991845"
"409","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.928644240570846"
"410","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.8532110091743119"
"412","true","261","1","10","true","false","false","100","15","5","false","20","true","100000","0.9765545361875637"
